Review_ID,Review_ID#,Review_IDtoID#,Review_OutofScopeBool,Review_SentenceID,Review_Opinion_Category,Review_Opinion_From,Review_Opinion_Polarity,Review_Opinion_Target,Review_Opinion_To,Review_Text
555734,210,555734:2,,1093,RESTAURANT#PRICES,0,positive,NULL,0,It was pretty inexpensive too.
558423,211,558423:0,,1094,FOOD#QUALITY,38,positive,BBQ ribs,46,This place has the best Chinese style BBQ ribs in the city.
558423,211,558423:0,,1094,FOOD#STYLE_OPTIONS,38,positive,BBQ ribs,46,This place has the best Chinese style BBQ ribs in the city.
558423,211,558423:1,,1095,FOOD#QUALITY,21,positive,rice dishes,32,I also recommend the rice dishes or the different varieties of congee (rice porridge).
558423,211,558423:1,,1095,FOOD#QUALITY,63,positive,congee (rice porridge),85,I also recommend the rice dishes or the different varieties of congee (rice porridge).
558423,211,558423:2,,1096,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,It's great to go for a quick lunch either alone or with a friend.
558423,211,558423:3,,1097,RESTAURANT#MISCELLANEOUS,22,negative,place,27,It's definately not a place to go if you want to impress someone.
558423,211,558423:4,,1098,FOOD#QUALITY,27,positive,food,31,"However, if you want great food at a great price and don't mind the decor, you can't beat this place."
558423,211,558423:4,,1098,AMBIENCE#GENERAL,68,neutral,decor,73,"However, if you want great food at a great price and don't mind the decor, you can't beat this place."
558423,211,558423:4,,1098,FOOD#PRICES,27,positive,food,31,"However, if you want great food at a great price and don't mind the decor, you can't beat this place."
558423,211,558423:5,,1099,SERVICE#GENERAL,19,positive,service,26,Quick and friendly service.
558423,211,558423:6,,1100,RESTAURANT#GENERAL,0,positive,NULL,0,This is one of the best comfort food places in the city.
558423,211,558423:7,,1101,RESTAURANT#GENERAL,0,positive,NULL,0,It's somewhere you can eat and be happy.
561054,212,561054:0,,1102,,,,,,"When I'm feeling stressed by the noise and congestion around my office, I head for Cafe St. Bart's."
561054,212,561054:1,,1103,AMBIENCE#GENERAL,29,positive,main dining room,45,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside."
561054,212,561054:1,,1103,AMBIENCE#GENERAL,90,positive,ceiling,97,"When you're sitting in their main dining room (which has a spectacular, hand-painted high ceiling) you'd never know there was a world outside."
561054,212,561054:2,,1104,FOOD#QUALITY,4,positive,food,8,"The food is wonderful, tasty and filling, and the service is professional and friendly."
561054,212,561054:2,,1104,FOOD#STYLE_OPTIONS,4,positive,food,8,"The food is wonderful, tasty and filling, and the service is professional and friendly."
561054,212,561054:2,,1104,SERVICE#GENERAL,50,positive,service,57,"The food is wonderful, tasty and filling, and the service is professional and friendly."
561054,212,561054:3,,1105,AMBIENCE#GENERAL,67,positive,patio,72,"I can't wait for summer, when they serve outside on their gigantic patio."
561054,212,561054:4,,1106,,,,,,Ahhh...
565344,213,565344:0,,1107,RESTAURANT#GENERAL,17,positive,Suan,21,I recently tried Suan and I thought that it was great.
565344,213,565344:1,,1108,FOOD#STYLE_OPTIONS,80,positive,food,84,This little place definitely exceeded my expectations and you sure get a lot of food for your money.
565344,213,565344:1,,1108,RESTAURANT#GENERAL,12,positive,place,17,This little place definitely exceeded my expectations and you sure get a lot of food for your money.
565344,213,565344:1,,1108,FOOD#PRICES,80,positive,food,84,This little place definitely exceeded my expectations and you sure get a lot of food for your money.
565344,213,565344:2,,1109,SERVICE#GENERAL,4,positive,service,11,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
565344,213,565344:2,,1109,FOOD#QUALITY,42,positive,food,46,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
565344,213,565344:2,,1109,FOOD#QUALITY,84,positive,hot sauce,93,The service was fast and friendly and the food was very tasty and they had the best hot sauce to add to your meals.
565344,213,565344:3,,1110,RESTAURANT#GENERAL,0,positive,NULL,0,I have to say that I am pleasantly suprised and I will most likely stop in again if I am in the neighborhood.
571962,214,571962:0,,1111,SERVICE#GENERAL,0,positive,NULL,0,They all know you.
571962,214,571962:1,,1112,FOOD#QUALITY,5,positive,food,9,Good food.
571962,214,571962:2,,1113,DRINKS#QUALITY,5,positive,drink,10,Good drink.
571962,214,571962:3,,1114,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,How do you rate home?
578016,215,578016:0,,1115,FOOD#QUALITY,17,positive,cheescake,26,I have never had cheescake like this.
578016,215,578016:1,,1116,FOOD#QUALITY,0,positive,NULL,0,I thought I had died and gone to heaven.
584025,216,584025:0,,1117,RESTAURANT#GENERAL,6,positive,spot,10,"Great spot, whether looking for a couple of drinks or quiet dinner."
584025,216,584025:0,,1117,RESTAURANT#MISCELLANEOUS,6,positive,spot,10,"Great spot, whether looking for a couple of drinks or quiet dinner."
584025,216,584025:1,,1118,AMBIENCE#GENERAL,0,positive,NULL,0,Warm and friendly in the winter and terrific outdoor seating in the warmer months.
584025,216,584025:1,,1118,AMBIENCE#GENERAL,45,positive,outdoor seating,60,Warm and friendly in the winter and terrific outdoor seating in the warmer months.
584025,216,584025:2,,1119,FOOD#QUALITY,4,positive,food,8,The food is great and they have a good selecion of wines at reasonable prices.
584025,216,584025:2,,1119,DRINKS#STYLE_OPTIONS,51,positive,wines,56,The food is great and they have a good selecion of wines at reasonable prices.
584025,216,584025:2,,1119,DRINKS#PRICES,51,positive,wines,56,The food is great and they have a good selecion of wines at reasonable prices.
584025,216,584025:3,,1120,RESTAURANT#GENERAL,0,positive,NULL,0,Have been several times and it never dissapoints.
608500,217,608500:0,,1121,,,,,,"After hearing a lot of great things about the restaurant, and passing by it on a daily basis, we decided to try."
608500,217,608500:1,,1122,RESTAURANT#GENERAL,0,negative,NULL,0,We were less than impressed.
608500,217,608500:2,,1123,AMBIENCE#GENERAL,10,positive,ambiance,18,"While the ambiance and atmosphere were great, the food and service could have been a lot better."
608500,217,608500:2,,1123,AMBIENCE#GENERAL,23,positive,atmosphere,33,"While the ambiance and atmosphere were great, the food and service could have been a lot better."
608500,217,608500:2,,1123,FOOD#QUALITY,50,negative,food,54,"While the ambiance and atmosphere were great, the food and service could have been a lot better."
608500,217,608500:2,,1123,SERVICE#GENERAL,59,negative,service,66,"While the ambiance and atmosphere were great, the food and service could have been a lot better."
608500,217,608500:3,,1124,FOOD#QUALITY,15,negative,chicken casserole,32,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone."
608500,217,608500:3,,1124,FOOD#STYLE_OPTIONS,15,negative,chicken casserole,32,"We ordered the chicken casserole, but what we got were a few small pieces of chicken, all dark meat and on the bone."
608500,217,608500:4,,1125,RESTAURANT#GENERAL,0,negative,NULL,0,Probably would not go again...
610611,218,610611:0,,1126,FOOD#QUALITY,47,positive,food,51,"i've been to sapphire twice and both times the food was fine, if not good."
610611,218,610611:1,,1127,FOOD#QUALITY,15,positive,chicken,22,"stick with the chicken, beef, and lamb dishes."
610611,218,610611:1,,1127,FOOD#QUALITY,24,positive,beef,28,"stick with the chicken, beef, and lamb dishes."
610611,218,610611:1,,1127,FOOD#QUALITY,34,positive,lamb dishes,45,"stick with the chicken, beef, and lamb dishes."
610611,218,610611:2,,1128,,,,,,i don't usually order wine with indian so i can't comment on their wine list or their wines.
610611,218,610611:3,,1129,,,,,,instead ordered an ice cold beer which to me works with indian.
610611,218,610611:4,,1130,SERVICE#GENERAL,0,positive,service,7,"service is friendly, and never had a problem walking in and getting a table."
610611,218,610611:4,,1130,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,"service is friendly, and never had a problem walking in and getting a table."
610611,218,610611:5,,1131,,,,,,i would recommend reservations on weekends though.
610611,218,610611:6,,1132,FOOD#QUALITY,5,negative,dessert,12,skip dessert.
611117,219,611117:0,,1133,FOOD#QUALITY,5,positive,Reuben sandwich,20,Best Reuben sandwich ever!
611117,219,611117:1,,1134,FOOD#QUALITY,0,positive,NULL,0,A classic!
611117,219,611117:2,,1135,RESTAURANT#GENERAL,11,positive,Bloom's,18,Don't miss Bloom's on your next trip to Manhatten.
611117,219,611117:3,,1136,RESTAURANT#MISCELLANEOUS,85,positive,place,90,"It was the first place we ate on our first trip to New York, and it will be the last place we stop as we head out of town on our next trip to New York."
611117,219,611117:4,,1137,RESTAURANT#GENERAL,7,positive,Bloom's,14,Thanks Bloom's for a lovely trip.
615180,220,615180:0,TRUE,1138,,,,,,"As a fan of Thai, I have tried quite a few different restaurants in NYC and this one was definitely the worst."
615180,220,615180:1,,1139,FOOD#QUALITY,4,negative,food,8,"The food was not fresh, the sauces were bland and very oily."
615180,220,615180:1,,1139,FOOD#QUALITY,28,negative,sauces,34,"The food was not fresh, the sauces were bland and very oily."
615180,220,615180:2,,1140,FOOD#QUALITY,0,negative,NULL,0,It just wasn't Thai.
620892,221,620892:0,,1141,,,,,,Went to Ottimo and was expecting outstanding pizza (as I love La Pizza Fresca).
620892,221,620892:1,,1142,FOOD#QUALITY,0,negative,NULL,0,Was surprisingly disappointed.
620892,221,620892:2,,1143,FOOD#QUALITY,0,negative,Pizza,5,Pizza was a little soggy.
620892,221,620892:3,,1144,FOOD#QUALITY,0,positive,Ravioli,7,Ravioli was good...but I have to say that I found everything a bit overpriced.
620892,221,620892:3,,1144,FOOD#PRICES,0,negative,NULL,0,Ravioli was good...but I have to say that I found everything a bit overpriced.
620892,221,620892:4,,1145,DRINKS#STYLE_OPTIONS,11,negative,wines by the glass,29,Not enough wines by the glass either.
620892,221,620892:5,,1146,SERVICE#GENERAL,0,positive,Service,7,"Service, however, was excellent...and I liked the setting/atmosphere a lot."
620892,221,620892:5,,1146,AMBIENCE#GENERAL,50,positive,setting/atmosphere,68,"Service, however, was excellent...and I liked the setting/atmosphere a lot."
620892,221,620892:6,,1147,FOOD#QUALITY,0,neutral,Food,4,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw."
620892,221,620892:6,,1147,RESTAURANT#PRICES,0,negative,NULL,0,"Food was just average...if they lowered the prices just a bit, it would be a bigger draw."
624715,222,624715:0,,1148,RESTAURANT#PRICES,5,positive,place,10,This place is a great bargain.
624715,222,624715:1,,1149,FOOD#QUALITY,10,positive,Pakistani food,24,Authentic Pakistani food.
624715,222,624715:2,,1150,SERVICE#GENERAL,0,positive,People,6,People are always friendly.
624715,222,624715:3,,1151,,,,,,Don't waste money on decor.
624715,222,624715:4,,1152,FOOD#QUALITY,29,positive,food,33,"Just straight up cheap, good food."
624715,222,624715:4,,1152,FOOD#PRICES,29,positive,food,33,"Just straight up cheap, good food."
626269,223,626269:0,,1153,RESTAURANT#GENERAL,0,positive,Faan,4,Faan is sooo good.
626269,223,626269:1,,1154,FOOD#QUALITY,9,positive,pad thai,17,The best pad thai i've ever had.
626269,223,626269:2,,1155,AMBIENCE#GENERAL,4,positive,design,10,The design and atmosphere is just as good.
626269,223,626269:2,,1155,AMBIENCE#GENERAL,15,positive,atmosphere,25,The design and atmosphere is just as good.
626269,223,626269:3,,1156,DRINKS#PRICES,0,positive,bottles of wine,15,bottles of wine are cheap and good.
626269,223,626269:3,,1156,DRINKS#QUALITY,0,positive,bottles of wine,15,bottles of wine are cheap and good.
626269,223,626269:4,,1157,RESTAURANT#GENERAL,0,positive,NULL,0,What more could you want?
630914,224,630914:0,,1158,FOOD#QUALITY,4,negative,food,8,The food was actually aweful.
630914,224,630914:1,,1159,FOOD#QUALITY,0,negative,NULL,0,I'm not picky - but it was actually gross.
630914,224,630914:2,,1160,FOOD#QUALITY,4,negative,mussles,11,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting."
630914,224,630914:2,,1160,FOOD#QUALITY,59,negative,seabass,66,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting."
630914,224,630914:2,,1160,FOOD#QUALITY,82,negative,goat cheese salad,99,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting."
630914,224,630914:2,,1160,FOOD#QUALITY,133,negative,penne w/ chicken,149,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting."
630914,224,630914:2,,1160,FOOD#QUALITY,0,negative,NULL,0,"The mussles were the fishiest things I've ever tasted, the seabass was bland, the goat cheese salad was missing the goat cheese, the penne w/ chicken had bones in it... It was disgusting."
630914,224,630914:3,,1161,AMBIENCE#GENERAL,5,positive,atmosphere,15,"Nice atmosphere, the service was very pleasant and the desert was good."
630914,224,630914:3,,1161,SERVICE#GENERAL,21,positive,service,28,"Nice atmosphere, the service was very pleasant and the desert was good."
630914,224,630914:3,,1161,FOOD#QUALITY,55,positive,desert,61,"Nice atmosphere, the service was very pleasant and the desert was good."
630914,224,630914:4,,1162,RESTAURANT#GENERAL,0,negative,NULL,0,Wouldn't recomend it for dinner!
632121,225,632121:0,,1163,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,This is the perfect date spot for Williamsburg couples.
632121,225,632121:1,,1164,AMBIENCE#GENERAL,4,positive,jukebox,11,The jukebox plays everything from Italian Opera to The Strokes.
632121,225,632121:2,,1165,FOOD#QUALITY,4,positive,food,8,"The food is amazing, rich pastas and fresh doughy pizza."
632121,225,632121:2,,1165,FOOD#STYLE_OPTIONS,26,positive,pastas,32,"The food is amazing, rich pastas and fresh doughy pizza."
632121,225,632121:2,,1165,FOOD#QUALITY,50,positive,pizza,55,"The food is amazing, rich pastas and fresh doughy pizza."
632121,225,632121:3,,1166,AMBIENCE#GENERAL,24,positive,vibe,28,"Best of all is the warm vibe, the owner is super friendly and service is fast."
632121,225,632121:3,,1166,SERVICE#GENERAL,34,positive,owner,39,"Best of all is the warm vibe, the owner is super friendly and service is fast."
632121,225,632121:3,,1166,SERVICE#GENERAL,62,positive,service,69,"Best of all is the warm vibe, the owner is super friendly and service is fast."
632121,225,632121:4,,1167,RESTAURANT#MISCELLANEOUS,0,neutral,NULL,0,"If only they delivered, they'd make a mint!"
657129,226,657129:0,,1168,DRINKS#QUALITY,16,positive,drinks,22,go here for the drinks!
657129,226,657129:1,,1169,,,,,,esp. during happy hour!
657129,226,657129:2,,1170,,,,,,enough said!
657129,226,657129:3,,1171,DRINKS#QUALITY,4,positive,drinks,10,the drinks are amazing and half off till 8pm.
657129,226,657129:3,,1171,DRINKS#PRICES,4,positive,drinks,10,the drinks are amazing and half off till 8pm.
657129,226,657129:4,,1172,SERVICE#GENERAL,8,positive,Usha,12,"Ask for Usha, the nicest bartender in manhattan."
657129,226,657129:5,,1173,DRINKS#QUALITY,15,positive,sassy lassi,26,My fav was the sassy lassi...
680345,227,680345:0,,1174,FOOD#QUALITY,37,positive,roti rolls,47,This is an amazing place to try some roti rolls.
680345,227,680345:1,,1175,FOOD#QUALITY,35,positive,Unda (Egg) rolls,51,I really recommend the very simple Unda (Egg) rolls.
680345,227,680345:2,,1176,FOOD#QUALITY,9,positive,spices,15,"Delicate spices, onions, eggs and a kick-ass roti."
680345,227,680345:2,,1176,FOOD#QUALITY,17,positive,onions,23,"Delicate spices, onions, eggs and a kick-ass roti."
680345,227,680345:2,,1176,FOOD#QUALITY,25,positive,eggs,29,"Delicate spices, onions, eggs and a kick-ass roti."
680345,227,680345:2,,1176,FOOD#QUALITY,45,positive,roti,49,"Delicate spices, onions, eggs and a kick-ass roti."
680345,227,680345:3,,1177,FOOD#QUALITY,0,positive,NULL,0,Amazing!
680390,228,680390:0,,1178,AMBIENCE#GENERAL,0,positive,Toons,5,"Toons has recently been redone, so it's now a very attractive space."
680390,228,680390:1,,1179,FOOD#QUALITY,4,positive,food,8,The food's as good as ever.
680390,228,680390:2,,1180,FOOD#QUALITY,35,positive,Thai food,44,"In an area sadly lacking in decent Thai food, this is one of the best spots."
682250,229,682250:0,,1181,AMBIENCE#GENERAL,28,positive,decor,33,"Went here last night - nice decor, good service, but the food was surprisingly excellent."
682250,229,682250:0,,1181,SERVICE#GENERAL,40,positive,service,47,"Went here last night - nice decor, good service, but the food was surprisingly excellent."
682250,229,682250:0,,1181,FOOD#QUALITY,57,positive,food,61,"Went here last night - nice decor, good service, but the food was surprisingly excellent."
682250,229,682250:1,,1182,FOOD#STYLE_OPTIONS,4,neutral,portions,12,"The portions are HUGE, so it might be good to order three things to split (rather than one appetizer and entree per person) for two people."
682250,229,682250:2,TRUE,1183,,,,,,"Among all of the new 5th avenue restaurants, this offers by far one of the best values for your money."
682250,229,682250:3,,1184,RESTAURANT#GENERAL,0,positive,NULL,0,Can't wait to go back.
682391,230,682391:0,,1185,FOOD#QUALITY,5,positive,drumsticks over rice,25,Best drumsticks over rice and sour spicy soup in town!
682391,230,682391:0,,1185,FOOD#QUALITY,30,positive,sour spicy soup,45,Best drumsticks over rice and sour spicy soup in town!
682391,230,682391:1,,1186,FOOD#QUALITY,0,positive,Beef noodle soup,16,Beef noodle soup is good as well.
682391,230,682391:2,,1187,SERVICE#GENERAL,4,positive,service,11,The service is good and the resturant is clean.
682391,230,682391:2,,1187,AMBIENCE#GENERAL,28,positive,resturant,37,The service is good and the resturant is clean.
682391,230,682391:3,,1188,FOOD#QUALITY,5,positive,Taiwanese food,19,Best Taiwanese food in NY!
707917,231,707917:0,,1189,RESTAURANT#GENERAL,15,positive,Rao's,20,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.
707917,231,707917:1,,1190,RESTAURANT#MISCELLANEOUS,0,positive,NULL,0,"For those that go once and don't enjoy it, all I can say is that they just don't get it."
707917,231,707917:2,,1191,SERVICE#GENERAL,19,positive,service,26,Rao's has the best service and atmosphere in NYC.
707917,231,707917:2,,1191,AMBIENCE#GENERAL,31,positive,atmosphere,41,Rao's has the best service and atmosphere in NYC.
707917,231,707917:3,,1192,RESTAURANT#MISCELLANEOUS,0,negative,NULL,0,Good luck getting a table.
709294,232,709294:0,,1193,RESTAURANT#GENERAL,28,positive,place,33,My roommate and I LOVE this place.
709294,232,709294:1,,1194,AMBIENCE#GENERAL,72,positive,outdoor seating,87,"We recently decided to try this location, and to our delight, they have outdoor seating, perfect since I had my yorkie with me."
709294,232,709294:2,,1195,AMBIENCE#GENERAL,0,positive,Indoor,6,Indoor was very cozy and cute.
709294,232,709294:3,,1196,FOOD#STYLE_OPTIONS,4,positive,portion sizes,17,"The portion sizes here are huge, and the sushi is good."
709294,232,709294:3,,1196,FOOD#QUALITY,41,positive,sushi,46,"The portion sizes here are huge, and the sushi is good."
709294,232,709294:4,TRUE,1197,,,,,,"While it's not Nobu, it sure is a great deal and you definitely will leave feeling satisfied and full."
709294,232,709294:5,,1198,SERVICE#GENERAL,0,positive,Staff,5,Staff is very accomodating.
713152,233,713152:0,,1199,FOOD#QUALITY,10,positive,dumplings,19,"Excellent dumplings served amid clean, chic decor."
713152,233,713152:0,,1199,AMBIENCE#GENERAL,44,positive,decor,49,"Excellent dumplings served amid clean, chic decor."
713152,233,713152:1,,1200,FOOD#QUALITY,10,positive,$10 10-piece dim sum combo,36,"I got the $10 10-piece dim sum combo, every bite of which was great."
713152,233,713152:2,,1201,FOOD#PRICES,0,negative,NULL,0,But $1 for each small piece???
713152,233,713152:3,,1202,FOOD#PRICES,0,negative,NULL,0,Not worth it.
713152,233,713152:4,,1203,RESTAURANT#PRICES,0,negative,NULL,0,I won't go back unless someone else is footing the bill.
717570,234,717570:0,,1204,,,,,,I came here with my boyfriend for our anniversary because it was highly recommended to him by a friend.
717570,234,717570:1,,1205,AMBIENCE#GENERAL,4,positive,decor,9,The decor is very simple but comfortable.
717570,234,717570:2,,1206,FOOD#QUALITY,4,positive,food,8,The food was delicious but do not come here on a empty stomach.
717570,234,717570:2,,1206,FOOD#STYLE_OPTIONS,4,negative,food,8,The food was delicious but do not come here on a empty stomach.
717570,234,717570:3,,1207,FOOD#STYLE_OPTIONS,4,negative,portions,12,The portions are small but being that the food was so good makes up for that.
717570,234,717570:3,,1207,FOOD#QUALITY,42,positive,food,46,The portions are small but being that the food was so good makes up for that.
717570,234,717570:4,,1208,FOOD#QUALITY,18,positive,crabmeat lasagna,34,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
717570,234,717570:4,,1208,FOOD#QUALITY,70,positive,chocolate bread pudding,93,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert.
717570,234,717570:5,,1209,SERVICE#GENERAL,4,positive,staff,9,The staff there is very attentive and down to earth.
717570,234,717570:6,,1210,RESTAURANT#GENERAL,0,positive,NULL,0,I loved it and would go again.
720418,235,720418:0,,1211,FOOD#QUALITY,6,positive,Indian food,17,Great Indian food and the service is incredible.
720418,235,720418:0,,1211,SERVICE#GENERAL,26,positive,service,33,Great Indian food and the service is incredible.
720418,235,720418:1,,1212,SERVICE#GENERAL,4,positive,owner,9,The owner truly caters to all your needs.
720418,235,720418:2,,1213,SERVICE#GENERAL,0,positive,NULL,0,"When family came in he gave them apps to test their palets, and then ordered for them."
720418,235,720418:3,,1214,SERVICE#GENERAL,0,positive,NULL,0,Everyone was more then happy with his choices.
720418,235,720418:4,,1215,FOOD#QUALITY,6,positive,food,10,Great food and the prices are very reasonable.
720418,235,720418:4,,1215,RESTAURANT#PRICES,0,positive,NULL,0,Great food and the prices are very reasonable.
720620,236,720620:0,,1216,,,,,,"Obviously the Chinese translation of this place does not mean Big Wong, it actually means Great Prosperity."
720620,236,720620:1,,1217,FOOD#QUALITY,4,positive,food,8,The food here does a great service to the name (Cantonese that is...).
720620,236,720620:2,,1218,FOOD#QUALITY,24,positive,egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork,104,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork.
720620,236,720620:3,,1219,FOOD#QUALITY,5,positive,dish,9,This dish is my favorite and I always get it when I go there and never get tired of it.
720620,236,720620:4,,1220,FOOD#QUALITY,8,positive,congee,14,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread."
720620,236,720620:4,,1220,FOOD#QUALITY,61,positive,Ow Ley Soh,71,"Try the congee and the donut like deep fried dough they call Ow Ley Soh, a delicious and sweet tasting bread."
720620,236,720620:5,,1221,FOOD#QUALITY,25,positive,Chinese food,37,Simply some good tasting Chinese food at incredible prices...
720620,236,720620:5,,1221,FOOD#PRICES,25,positive,Chinese food,37,Simply some good tasting Chinese food at incredible prices...
720620,236,720620:6,,1222,SERVICE#GENERAL,0,negative,Service,7,Service is not what you are coming here for...
720620,236,720620:7,,1223,,,,,,Just make sure my ice water is kept full and my tea kettle filled with piping hot tea and that's all the service I need...
720620,236,720620:8,,1224,RESTAURANT#GENERAL,0,positive,Big Wong,8,Big Wong is a great place to eat and fill your stomach.
735448,237,735448:0,,1225,,,,,,this place... we stumbled upon it on labor day weekend.
735448,237,735448:1,,1226,AMBIENCE#GENERAL,12,positive,jazz duo,20,"whoever the jazz duo was, they were on POINT."
735448,237,735448:2,,1227,AMBIENCE#GENERAL,5,positive,music,10,"good music, great food, speedy service affordable prices."
735448,237,735448:2,,1227,FOOD#QUALITY,18,positive,food,22,"good music, great food, speedy service affordable prices."
735448,237,735448:2,,1227,SERVICE#GENERAL,31,positive,service,38,"good music, great food, speedy service affordable prices."
735448,237,735448:2,,1227,RESTAURANT#PRICES,0,positive,NULL,0,"good music, great food, speedy service affordable prices."
735448,237,735448:3,,1228,DRINKS#QUALITY,9,positive,wine by the glass,26,even the wine by the glass was good.
735448,237,735448:4,,1229,LOCATION#GENERAL,0,negative,NULL,0,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
735448,237,735448:4,,1229,RESTAURANT#GENERAL,0,positive,NULL,0,"its a little out of the way if you don't live in the neighborhood, but definitely worth the trip from wherever you are."
737999,238,737999:0,,1230,FOOD#QUALITY,18,positive,Japanese Tapas,32,Consistently good Japanese Tapas.
737999,238,737999:1,,1231,,,,,,"Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave."
737999,238,737999:2,,1232,DRINKS#QUALITY,12,positive,drinks,18,Always good drinks and service is pretty good;
737999,238,737999:2,,1232,SERVICE#GENERAL,23,positive,service,30,Always good drinks and service is pretty good;
737999,238,737999:3,,1233,AMBIENCE#GENERAL,0,positive,Atmosphere,10,Atmosphere is nice and relaxed too...
737999,238,737999:4,,1234,RESTAURANT#MISCELLANEOUS,8,positive,place,13,A great place to meet up for some food and drinks...
737999,238,737999:5,,1235,FOOD#QUALITY,0,positive,Yakitori (bbq meats),20,Yakitori (bbq meats) is tasty too.
737999,238,737999:6,TRUE,1236,,,,,,"It's also attached to Angel's Share, which is a cool, more romantic bar..."
740923,239,740923:0,,1237,,,,,,Just moved to the neighborhood and we've been trying all the West Village Sushi restaurants.
740923,239,740923:1,,1238,FOOD#QUALITY,41,negative,fish,45,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
740923,239,740923:1,,1238,SERVICE#GENERAL,58,negative,staff,63,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
740923,239,740923:1,,1238,RESTAURANT#MISCELLANEOUS,70,negative,sushi chef,80,"If you don't mind pre-sliced low quality fish, unfriendly staff and a sushi chef that looks like he is miserable then this is your place."
740923,239,740923:2,,1239,FOOD#PRICES,21,negative,fish,25,Price and quality of fish alone will keep us from making a return visit.
740923,239,740923:2,,1239,FOOD#QUALITY,21,negative,fish,25,Price and quality of fish alone will keep us from making a return visit.
740923,239,740923:2,,1239,RESTAURANT#GENERAL,0,negative,NULL,0,Price and quality of fish alone will keep us from making a return visit.
740923,239,740923:3,,1240,FOOD#QUALITY,98,negative,chef,102,Wasn't going to share but I feel obligated...while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing.
740923,239,740923:4,,1241,RESTAURANT#GENERAL,0,negative,NULL,0,No thanks!!!
744478,240,744478:0,,1242,RESTAURANT#GENERAL,5,positive,place,10,"This place, which is only a few months old, is perhaps Queens' biggest secret!"
744478,240,744478:1,,1243,AMBIENCE#GENERAL,9,positive,decor,14,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
744478,240,744478:1,,1243,FOOD#QUALITY,93,positive,food,97,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
744478,240,744478:1,,1243,FOOD#PRICES,93,positive,food,97,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
744478,240,744478:1,,1243,SERVICE#GENERAL,134,positive,staff,139,"Fabulous decor - makes you feel like you're in a trendy Manhattan restaurant, very very good food, cheaply-priced, generally friendly staff, and if you're a Manhattanite, or spend most of your time in Manhattan, Rice Avenue will make you feel at home.....very Soho/Village/Upper West Side minus the expensive prices and pretentious clientele.....all on Roosevelt Avenue!"
